Timestamp,Ticker,Price,Volume,Change %
2025-06-20 15:20:04,CALM,"Ticker
CALM    102.76
Name: 2025-06-20 15:16:00+00:00, dtype: float64",0,"Ticker
CALM   -1.13
dtype: float64"
2025-06-20 15:20:04,NVTS,"Ticker
NVTS    6.83
Name: 2025-06-20 15:18:00+00:00, dtype: float64",0,"Ticker
NVTS   -3.6
dtype: float64"
2025-06-20 15:20:04,USVM,"Ticker
USVM    82.32
Name: 2025-06-20 14:46:00+00:00, dtype: float64",0,"Ticker
USVM   -0.6
dtype: float64"
2025-06-20 15:20:04,ACDC,"Ticker
ACDC    9.43
Name: 2025-06-20 15:12:00+00:00, dtype: float64",0,"Ticker
ACDC   -2.78
dtype: float64"
2025-06-20 15:20:04,RXRX,"Ticker
RXRX    5.07
Name: 2025-06-20 15:18:00+00:00, dtype: float64",0,"Ticker
RXRX   -2.96
dtype: float64"
2025-06-20 15:20:04,SLNO,"Ticker
SLNO    79.03
Name: 2025-06-20 15:17:00+00:00, dtype: float64",0,"Ticker
SLNO   -0.9
dtype: float64"
2025-06-20 15:20:04,SNTI,"Ticker
SNTI    2.22
Name: 2025-06-20 15:18:00+00:00, dtype: float64",0,"Ticker
SNTI    0.91
dtype: float64"
2025-06-20 15:20:04,META,"Ticker
META    686.01
Name: 2025-06-20 15:18:00+00:00, dtype: float64",0,"Ticker
META   -2.1
dtype: float64"
2025-06-20 15:20:04,BABA,"Ticker
BABA    113.49
Name: 2025-06-20 15:18:00+00:00, dtype: float64",0,"Ticker
BABA   -0.74
dtype: float64"
2025-06-20 15:20:04,PLTR,"Ticker
PLTR    139.23
Name: 2025-06-20 15:18:00+00:00, dtype: float64",0,"Ticker
PLTR   -1.05
dtype: float64"
2025-06-20 15:20:04,AMD,"Ticker
AMD    128.33
Name: 2025-06-20 15:18:00+00:00, dtype: float64",0,"Ticker
AMD   -0.47
dtype: float64"
2025-06-20 15:20:04,GOOG,"Ticker
GOOG    170.13
Name: 2025-06-20 15:18:00+00:00, dtype: float64",0,"Ticker
GOOG   -2.65
dtype: float64"
2025-06-20 15:20:04,COIN,"Ticker
COIN    303.71
Name: 2025-06-20 15:18:00+00:00, dtype: float64",0,"Ticker
COIN    0.11
dtype: float64"
2025-06-20 15:20:04,CRWD,"Ticker
CRWD    482.84
Name: 2025-06-20 15:18:00+00:00, dtype: float64",0,"Ticker
CRWD   -0.35
dtype: float64"
2025-06-20 15:20:04,CVX,"Ticker
CVX    148.73
Name: 2025-06-20 15:18:00+00:00, dtype: float64",0,"Ticker
CVX    0.14
dtype: float64"
2025-06-20 15:20:04,XOM,"Ticker
XOM    114.14
Name: 2025-06-20 15:18:00+00:00, dtype: float64",0,"Ticker
XOM    0.61
dtype: float64"
2025-06-20 15:20:04,NVO,"Ticker
NVO    73.41
Name: 2025-06-20 15:18:00+00:00, dtype: float64",0,"Ticker
NVO   -0.58
dtype: float64"
2025-06-20 15:21:50,CALM,"Ticker
CALM    102.76
Name: 2025-06-20 15:16:00+00:00, dtype: float64",0,"Ticker
CALM   -1.13
dtype: float64"
2025-06-20 15:21:50,NVTS,"Ticker
NVTS    6.83
Name: 2025-06-20 15:18:00+00:00, dtype: float64",0,"Ticker
NVTS   -3.6
dtype: float64"
2025-06-20 15:21:50,USVM,"Ticker
USVM    82.32
Name: 2025-06-20 14:46:00+00:00, dtype: float64",0,"Ticker
USVM   -0.6
dtype: float64"
2025-06-20 15:21:50,ACDC,"Ticker
ACDC    9.43
Name: 2025-06-20 15:12:00+00:00, dtype: float64",0,"Ticker
ACDC   -2.78
dtype: float64"
2025-06-20 15:21:50,RXRX,"Ticker
RXRX    5.07
Name: 2025-06-20 15:18:00+00:00, dtype: float64",0,"Ticker
RXRX   -2.96
dtype: float64"
2025-06-20 15:21:50,SLNO,"Ticker
SLNO    79.03
Name: 2025-06-20 15:17:00+00:00, dtype: float64",0,"Ticker
SLNO   -0.9
dtype: float64"
2025-06-20 15:21:50,SNTI,"Ticker
SNTI    2.22
Name: 2025-06-20 15:18:00+00:00, dtype: float64",0,"Ticker
SNTI    0.91
dtype: float64"
2025-06-20 15:21:50,META,"Ticker
META    686.01
Name: 2025-06-20 15:18:00+00:00, dtype: float64",0,"Ticker
META   -2.1
dtype: float64"
2025-06-20 15:21:50,BABA,"Ticker
BABA    113.49
Name: 2025-06-20 15:18:00+00:00, dtype: float64",0,"Ticker
BABA   -0.74
dtype: float64"
2025-06-20 15:21:50,PLTR,"Ticker
PLTR    139.23
Name: 2025-06-20 15:18:00+00:00, dtype: float64",0,"Ticker
PLTR   -1.05
dtype: float64"
2025-06-20 15:21:50,AMD,"Ticker
AMD    128.33
Name: 2025-06-20 15:18:00+00:00, dtype: float64",0,"Ticker
AMD   -0.47
dtype: float64"
2025-06-20 15:21:50,GOOG,"Ticker
GOOG    170.13
Name: 2025-06-20 15:18:00+00:00, dtype: float64",0,"Ticker
GOOG   -2.65
dtype: float64"
2025-06-20 15:21:50,COIN,"Ticker
COIN    303.71
Name: 2025-06-20 15:18:00+00:00, dtype: float64",0,"Ticker
COIN    0.11
dtype: float64"
2025-06-20 15:21:50,CRWD,"Ticker
CRWD    482.84
Name: 2025-06-20 15:18:00+00:00, dtype: float64",0,"Ticker
CRWD   -0.35
dtype: float64"
2025-06-20 15:21:50,CVX,"Ticker
CVX    148.73
Name: 2025-06-20 15:18:00+00:00, dtype: float64",0,"Ticker
CVX    0.14
dtype: float64"
2025-06-20 15:21:50,XOM,"Ticker
XOM    114.14
Name: 2025-06-20 15:18:00+00:00, dtype: float64",0,"Ticker
XOM    0.61
dtype: float64"
2025-06-20 15:21:50,NVO,"Ticker
NVO    73.41
Name: 2025-06-20 15:18:00+00:00, dtype: float64",0,"Ticker
NVO   -0.58
dtype: float64"
2025-06-20 15:23:01,CALM,"Ticker
CALM    102.92
Name: 2025-06-20 15:22:00+00:00, dtype: float64",0,"Ticker
CALM   -0.98
dtype: float64"
2025-06-20 15:23:01,NVTS,"Ticker
NVTS    6.82
Name: 2025-06-20 15:22:00+00:00, dtype: float64",0,"Ticker
NVTS   -3.6
dtype: float64"
2025-06-20 15:23:01,USVM,"Ticker
USVM    82.32
Name: 2025-06-20 14:46:00+00:00, dtype: float64",0,"Ticker
USVM   -0.6
dtype: float64"
2025-06-20 15:23:01,ACDC,"Ticker
ACDC    9.45
Name: 2025-06-20 15:22:00+00:00, dtype: float64",0,"Ticker
ACDC   -2.58
dtype: float64"
2025-06-20 15:23:01,RXRX,"Ticker
RXRX    5.07
Name: 2025-06-20 15:22:00+00:00, dtype: float64",0,"Ticker
RXRX   -3.06
dtype: float64"
2025-06-20 15:23:01,SLNO,"Ticker
SLNO    79.08
Name: 2025-06-20 15:21:00+00:00, dtype: float64",0,"Ticker
SLNO   -0.83
dtype: float64"
2025-06-20 15:23:01,SNTI,"Ticker
SNTI    2.22
Name: 2025-06-20 15:18:00+00:00, dtype: float64",0,"Ticker
SNTI    0.91
dtype: float64"
2025-06-20 15:23:01,META,"Ticker
META    684.53
Name: 2025-06-20 15:23:00+00:00, dtype: float64",0,"Ticker
META   -2.32
dtype: float64"
2025-06-20 15:23:01,BABA,"Ticker
BABA    113.44
Name: 2025-06-20 15:22:00+00:00, dtype: float64",0,"Ticker
BABA   -0.79
dtype: float64"
2025-06-20 15:23:01,PLTR,"Ticker
PLTR    138.9
Name: 2025-06-20 15:23:00+00:00, dtype: float64",0,"Ticker
PLTR   -1.28
dtype: float64"
2025-06-20 15:23:01,AMD,"Ticker
AMD    128.34
Name: 2025-06-20 15:23:00+00:00, dtype: float64",0,"Ticker
AMD   -0.47
dtype: float64"
2025-06-20 15:23:01,GOOG,"Ticker
GOOG    170.0
Name: 2025-06-20 15:23:00+00:00, dtype: float64",0,"Ticker
GOOG   -2.73
dtype: float64"
2025-06-20 15:23:01,COIN,"Ticker
COIN    304.06
Name: 2025-06-20 15:23:00+00:00, dtype: float64",0,"Ticker
COIN    0.23
dtype: float64"
2025-06-20 15:23:01,CRWD,"Ticker
CRWD    482.38
Name: 2025-06-20 15:23:00+00:00, dtype: float64",0,"Ticker
CRWD   -0.45
dtype: float64"
2025-06-20 15:23:01,CVX,"Ticker
CVX    148.64
Name: 2025-06-20 15:23:00+00:00, dtype: float64",0,"Ticker
CVX    0.08
dtype: float64"
2025-06-20 15:23:01,XOM,"Ticker
XOM    113.97
Name: 2025-06-20 15:22:00+00:00, dtype: float64",99743,"Ticker
XOM    0.46
dtype: float64"
2025-06-20 15:23:01,NVO,"Ticker
NVO    73.22
Name: 2025-06-20 15:22:00+00:00, dtype: float64",42980,"Ticker
NVO   -0.84
dtype: float64"
2025-06-20 15:25:20,CALM,"Ticker
CALM    102.91
Name: 2025-06-20 15:24:00+00:00, dtype: float64",0,"Ticker
CALM   -0.99
dtype: float64"
2025-06-20 15:25:20,NVTS,"Ticker
NVTS    6.83
Name: 2025-06-20 15:25:00+00:00, dtype: float64",0,"Ticker
NVTS   -3.53
dtype: float64"
2025-06-20 15:25:20,USVM,"Ticker
USVM    82.32
Name: 2025-06-20 14:46:00+00:00, dtype: float64",0,"Ticker
USVM   -0.6
dtype: float64"
2025-06-20 15:25:20,ACDC,"Ticker
ACDC    9.44
Name: 2025-06-20 15:24:00+00:00, dtype: float64",0,"Ticker
ACDC   -2.68
dtype: float64"
2025-06-20 15:25:20,RXRX,"Ticker
RXRX    5.07
Name: 2025-06-20 15:25:00+00:00, dtype: float64",0,"Ticker
RXRX   -3.15
dtype: float64"
2025-06-20 15:25:20,SLNO,"Ticker
SLNO    79.08
Name: 2025-06-20 15:23:00+00:00, dtype: float64",0,"Ticker
SLNO   -0.83
dtype: float64"
2025-06-20 15:25:20,SNTI,"Ticker
SNTI    2.22
Name: 2025-06-20 15:18:00+00:00, dtype: float64",0,"Ticker
SNTI    0.91
dtype: float64"
2025-06-20 15:25:20,META,"Ticker
META    684.65
Name: 2025-06-20 15:25:00+00:00, dtype: float64",0,"Ticker
META   -2.3
dtype: float64"
2025-06-20 15:25:20,BABA,"Ticker
BABA    113.51
Name: 2025-06-20 15:25:00+00:00, dtype: float64",0,"Ticker
BABA   -0.72
dtype: float64"
2025-06-20 15:25:20,PLTR,"Ticker
PLTR    139.12
Name: 2025-06-20 15:25:00+00:00, dtype: float64",0,"Ticker
PLTR   -1.13
dtype: float64"
2025-06-20 15:25:20,AMD,"Ticker
AMD    128.39
Name: 2025-06-20 15:25:00+00:00, dtype: float64",0,"Ticker
AMD   -0.43
dtype: float64"
2025-06-20 15:25:20,GOOG,"Ticker
GOOG    170.04
Name: 2025-06-20 15:25:00+00:00, dtype: float64",0,"Ticker
GOOG   -2.71
dtype: float64"
2025-06-20 15:25:20,COIN,"Ticker
COIN    304.71
Name: 2025-06-20 15:25:00+00:00, dtype: float64",0,"Ticker
COIN    0.44
dtype: float64"
2025-06-20 15:25:20,CRWD,"Ticker
CRWD    482.12
Name: 2025-06-20 15:24:00+00:00, dtype: float64",0,"Ticker
CRWD   -0.5
dtype: float64"
2025-06-20 15:25:20,CVX,"Ticker
CVX    148.58
Name: 2025-06-20 15:25:00+00:00, dtype: float64",0,"Ticker
CVX    0.04
dtype: float64"
2025-06-20 15:25:20,XOM,"Ticker
XOM    113.9
Name: 2025-06-20 15:25:00+00:00, dtype: float64",0,"Ticker
XOM    0.4
dtype: float64"
2025-06-20 15:25:20,NVO,"Ticker
NVO    73.36
Name: 2025-06-20 15:25:00+00:00, dtype: float64",0,"Ticker
NVO   -0.66
dtype: float64"
2025-06-20 15:27:58,CALM,"Ticker
CALM    103.02
Name: 2025-06-20 15:27:00+00:00, dtype: float64",0,"Ticker
CALM   -0.88
dtype: float64"
2025-06-20 15:27:58,NVTS,"Ticker
NVTS    6.86
Name: 2025-06-20 15:27:00+00:00, dtype: float64",0,"Ticker
NVTS   -3.11
dtype: float64"
2025-06-20 15:27:58,USVM,"Ticker
USVM    82.32
Name: 2025-06-20 14:46:00+00:00, dtype: float64",0,"Ticker
USVM   -0.6
dtype: float64"
2025-06-20 15:27:58,ACDC,"Ticker
ACDC    9.44
Name: 2025-06-20 15:25:00+00:00, dtype: float64",0,"Ticker
ACDC   -2.68
dtype: float64"
2025-06-20 15:27:58,RXRX,"Ticker
RXRX    5.07
Name: 2025-06-20 15:27:00+00:00, dtype: float64",0,"Ticker
RXRX   -2.96
dtype: float64"
2025-06-20 15:27:58,SLNO,"Ticker
SLNO    79.25
Name: 2025-06-20 15:26:00+00:00, dtype: float64",0,"Ticker
SLNO   -0.61
dtype: float64"
2025-06-20 15:27:58,SNTI,"Ticker
SNTI    2.22
Name: 2025-06-20 15:18:00+00:00, dtype: float64",0,"Ticker
SNTI    0.91
dtype: float64"
2025-06-20 15:27:58,META,"Ticker
META    685.56
Name: 2025-06-20 15:27:00+00:00, dtype: float64",0,"Ticker
META   -2.17
dtype: float64"
2025-06-20 15:27:58,BABA,"Ticker
BABA    113.46
Name: 2025-06-20 15:27:00+00:00, dtype: float64",0,"Ticker
BABA   -0.77
dtype: float64"
2025-06-20 15:27:58,PLTR,"Ticker
PLTR    139.29
Name: 2025-06-20 15:27:00+00:00, dtype: float64",171999,"Ticker
PLTR   -1.01
dtype: float64"
2025-06-20 15:27:58,AMD,"Ticker
AMD    128.89
Name: 2025-06-20 15:27:00+00:00, dtype: float64",585897,"Ticker
AMD   -0.04
dtype: float64"
2025-06-20 15:27:58,GOOG,"Ticker
GOOG    170.16
Name: 2025-06-20 15:28:00+00:00, dtype: float64",0,"Ticker
GOOG   -2.64
dtype: float64"
2025-06-20 15:27:58,COIN,"Ticker
COIN    305.79
Name: 2025-06-20 15:27:00+00:00, dtype: float64",111596,"Ticker
COIN    0.79
dtype: float64"
2025-06-20 15:27:58,CRWD,"Ticker
CRWD    482.36
Name: 2025-06-20 15:27:00+00:00, dtype: float64",0,"Ticker
CRWD   -0.45
dtype: float64"
2025-06-20 15:27:58,CVX,"Ticker
CVX    148.62
Name: 2025-06-20 15:28:00+00:00, dtype: float64",0,"Ticker
CVX    0.07
dtype: float64"
2025-06-20 15:27:58,XOM,"Ticker
XOM    114.01
Name: 2025-06-20 15:27:00+00:00, dtype: float64",0,"Ticker
XOM    0.5
dtype: float64"
2025-06-20 15:27:58,NVO,"Ticker
NVO    73.25
Name: 2025-06-20 15:27:00+00:00, dtype: float64",0,"Ticker
NVO   -0.81
dtype: float64"
2025-06-20 15:30:05,CALM,"Ticker
CALM    103.02
Name: 2025-06-20 15:27:00+00:00, dtype: float64",0,"Ticker
CALM   -0.88
dtype: float64"
2025-06-20 15:30:05,NVTS,"Ticker
NVTS    6.85
Name: 2025-06-20 15:29:00+00:00, dtype: float64",0,"Ticker
NVTS   -3.23
dtype: float64"
2025-06-20 15:30:05,USVM,"Ticker
USVM    82.32
Name: 2025-06-20 14:46:00+00:00, dtype: float64",0,"Ticker
USVM   -0.6
dtype: float64"
2025-06-20 15:30:05,ACDC,"Ticker
ACDC    9.44
Name: 2025-06-20 15:25:00+00:00, dtype: float64",0,"Ticker
ACDC   -2.68
dtype: float64"
2025-06-20 15:30:05,RXRX,"Ticker
RXRX    5.07
Name: 2025-06-20 15:29:00+00:00, dtype: float64",0,"Ticker
RXRX   -2.96
dtype: float64"
2025-06-20 15:30:05,SLNO,"Ticker
SLNO    79.25
Name: 2025-06-20 15:26:00+00:00, dtype: float64",0,"Ticker
SLNO   -0.61
dtype: float64"
2025-06-20 15:30:05,SNTI,"Ticker
SNTI    2.22
Name: 2025-06-20 15:18:00+00:00, dtype: float64",0,"Ticker
SNTI    0.91
dtype: float64"
2025-06-20 15:30:05,META,"Ticker
META    686.06
Name: 2025-06-20 15:29:00+00:00, dtype: float64",0,"Ticker
META   -2.1
dtype: float64"
2025-06-20 15:30:05,BABA,"Ticker
BABA    113.42
Name: 2025-06-20 15:28:00+00:00, dtype: float64",8269,"Ticker
BABA   -0.8
dtype: float64"
2025-06-20 15:30:05,PLTR,"Ticker
PLTR    139.25
Name: 2025-06-20 15:29:00+00:00, dtype: float64",0,"Ticker
PLTR   -1.04
dtype: float64"
2025-06-20 15:30:05,AMD,"Ticker
AMD    128.8
Name: 2025-06-20 15:29:00+00:00, dtype: float64",0,"Ticker
AMD   -0.11
dtype: float64"
2025-06-20 15:30:05,GOOG,"Ticker
GOOG    170.11
Name: 2025-06-20 15:29:00+00:00, dtype: float64",0,"Ticker
GOOG   -2.67
dtype: float64"
2025-06-20 15:30:05,COIN,"Ticker
COIN    305.05
Name: 2025-06-20 15:29:00+00:00, dtype: float64",0,"Ticker
COIN    0.55
dtype: float64"
2025-06-20 15:30:05,CRWD,"Ticker
CRWD    482.37
Name: 2025-06-20 15:28:00+00:00, dtype: float64",0,"Ticker
CRWD   -0.45
dtype: float64"
2025-06-20 15:30:05,CVX,"Ticker
CVX    148.66
Name: 2025-06-20 15:29:00+00:00, dtype: float64",0,"Ticker
CVX    0.09
dtype: float64"
2025-06-20 15:30:05,XOM,"Ticker
XOM    114.0
Name: 2025-06-20 15:28:00+00:00, dtype: float64",3851,"Ticker
XOM    0.49
dtype: float64"
2025-06-20 15:30:05,NVO,"Ticker
NVO    73.27
Name: 2025-06-20 15:29:00+00:00, dtype: float64",0,"Ticker
NVO   -0.77
dtype: float64"
2025-06-20 15:32:23,CALM,"Ticker
CALM    103.22
Name: 2025-06-20 15:31:00+00:00, dtype: float64",0,"Ticker
CALM   -0.69
dtype: float64"
2025-06-20 15:32:23,NVTS,"Ticker
NVTS    6.86
Name: 2025-06-20 15:31:00+00:00, dtype: float64",0,"Ticker
NVTS   -3.11
dtype: float64"
2025-06-20 15:32:23,USVM,"Ticker
USVM    82.27
Name: 2025-06-20 15:29:00+00:00, dtype: float64",0,"Ticker
USVM   -0.66
dtype: float64"
2025-06-20 15:32:23,ACDC,"Ticker
ACDC    9.45
Name: 2025-06-20 15:31:00+00:00, dtype: float64",0,"Ticker
ACDC   -2.58
dtype: float64"
2025-06-20 15:32:23,RXRX,"Ticker
RXRX    5.09
Name: 2025-06-20 15:31:00+00:00, dtype: float64",0,"Ticker
RXRX   -2.77
dtype: float64"
2025-06-20 15:32:23,SLNO,"Ticker
SLNO    79.03
Name: 2025-06-20 15:30:00+00:00, dtype: float64",0,"Ticker
SLNO   -0.89
dtype: float64"
2025-06-20 15:32:23,SNTI,"Ticker
SNTI    2.22
Name: 2025-06-20 15:18:00+00:00, dtype: float64",0,"Ticker
SNTI    0.91
dtype: float64"
2025-06-20 15:32:23,META,"Ticker
META    685.85
Name: 2025-06-20 15:31:00+00:00, dtype: float64",0,"Ticker
META   -2.13
dtype: float64"
2025-06-20 15:32:23,BABA,"Ticker
BABA    113.31
Name: 2025-06-20 15:31:00+00:00, dtype: float64",0,"Ticker
BABA   -0.9
dtype: float64"
2025-06-20 15:32:23,PLTR,"Ticker
PLTR    139.23
Name: 2025-06-20 15:31:00+00:00, dtype: float64",0,"Ticker
PLTR   -1.05
dtype: float64"
2025-06-20 15:32:23,AMD,"Ticker
AMD    128.8
Name: 2025-06-20 15:31:00+00:00, dtype: float64",0,"Ticker
AMD   -0.11
dtype: float64"
2025-06-20 15:32:23,GOOG,"Ticker
GOOG    170.02
Name: 2025-06-20 15:31:00+00:00, dtype: float64",0,"Ticker
GOOG   -2.72
dtype: float64"
2025-06-20 15:32:23,COIN,"Ticker
COIN    305.58
Name: 2025-06-20 15:31:00+00:00, dtype: float64",0,"Ticker
COIN    0.73
dtype: float64"
2025-06-20 15:32:23,CRWD,"Ticker
CRWD    482.57
Name: 2025-06-20 15:30:00+00:00, dtype: float64",0,"Ticker
CRWD   -0.41
dtype: float64"
2025-06-20 15:32:23,CVX,"Ticker
CVX    148.73
Name: 2025-06-20 15:31:00+00:00, dtype: float64",0,"Ticker
CVX    0.14
dtype: float64"
2025-06-20 15:32:23,XOM,"Ticker
XOM    114.01
Name: 2025-06-20 15:31:00+00:00, dtype: float64",0,"Ticker
XOM    0.5
dtype: float64"
2025-06-20 15:32:23,NVO,"Ticker
NVO    73.28
Name: 2025-06-20 15:31:00+00:00, dtype: float64",0,"Ticker
NVO   -0.76
dtype: float64"
2025-06-20 15:33:28,CALM,"Ticker
CALM    103.22
Name: 2025-06-20 15:31:00+00:00, dtype: float64",0,"Ticker
CALM   -0.69
dtype: float64"
2025-06-20 15:33:28,NVTS,"Ticker
NVTS    6.86
Name: 2025-06-20 15:31:00+00:00, dtype: float64",0,"Ticker
NVTS   -3.11
dtype: float64"
2025-06-20 15:33:28,USVM,"Ticker
USVM    82.27
Name: 2025-06-20 15:29:00+00:00, dtype: float64",0,"Ticker
USVM   -0.66
dtype: float64"
2025-06-20 15:33:28,ACDC,"Ticker
ACDC    9.45
Name: 2025-06-20 15:31:00+00:00, dtype: float64",0,"Ticker
ACDC   -2.58
dtype: float64"
2025-06-20 15:33:28,RXRX,"Ticker
RXRX    5.09
Name: 2025-06-20 15:31:00+00:00, dtype: float64",0,"Ticker
RXRX   -2.77
dtype: float64"
2025-06-20 15:33:28,SLNO,"Ticker
SLNO    79.03
Name: 2025-06-20 15:30:00+00:00, dtype: float64",0,"Ticker
SLNO   -0.89
dtype: float64"
2025-06-20 15:33:28,SNTI,"Ticker
SNTI    2.22
Name: 2025-06-20 15:18:00+00:00, dtype: float64",0,"Ticker
SNTI    0.91
dtype: float64"
2025-06-20 15:33:28,META,"Ticker
META    685.85
Name: 2025-06-20 15:31:00+00:00, dtype: float64",0,"Ticker
META   -2.13
dtype: float64"
2025-06-20 15:33:28,BABA,"Ticker
BABA    113.31
Name: 2025-06-20 15:31:00+00:00, dtype: float64",16787,"Ticker
BABA   -0.9
dtype: float64"
2025-06-20 15:33:28,PLTR,"Ticker
PLTR    139.23
Name: 2025-06-20 15:31:00+00:00, dtype: float64",0,"Ticker
PLTR   -1.05
dtype: float64"
2025-06-20 15:33:28,AMD,"Ticker
AMD    128.8
Name: 2025-06-20 15:31:00+00:00, dtype: float64",0,"Ticker
AMD   -0.11
dtype: float64"
2025-06-20 15:33:28,GOOG,"Ticker
GOOG    170.02
Name: 2025-06-20 15:31:00+00:00, dtype: float64",0,"Ticker
GOOG   -2.72
dtype: float64"
2025-06-20 15:33:28,COIN,"Ticker
COIN    305.58
Name: 2025-06-20 15:31:00+00:00, dtype: float64",0,"Ticker
COIN    0.73
dtype: float64"
2025-06-20 15:33:28,CRWD,"Ticker
CRWD    483.29
Name: 2025-06-20 15:32:00+00:00, dtype: float64",0,"Ticker
CRWD   -0.26
dtype: float64"
2025-06-20 15:33:28,CVX,"Ticker
CVX    148.73
Name: 2025-06-20 15:31:00+00:00, dtype: float64",8048,"Ticker
CVX    0.14
dtype: float64"
2025-06-20 15:33:28,XOM,"Ticker
XOM    114.01
Name: 2025-06-20 15:31:00+00:00, dtype: float64",20405,"Ticker
XOM    0.5
dtype: float64"
2025-06-20 15:33:28,NVO,"Ticker
NVO    73.28
Name: 2025-06-20 15:31:00+00:00, dtype: float64",7536,"Ticker
NVO   -0.76
dtype: float64"
2025-06-20 15:34:31,CALM,"Ticker
CALM    103.1
Name: 2025-06-20 15:33:00+00:00, dtype: float64",0,"Ticker
CALM   -0.8
dtype: float64"
2025-06-20 15:34:31,NVTS,"Ticker
NVTS    6.86
Name: 2025-06-20 15:34:00+00:00, dtype: float64",0,"Ticker
NVTS   -3.04
dtype: float64"
2025-06-20 15:34:31,USVM,"Ticker
USVM    82.27
Name: 2025-06-20 15:29:00+00:00, dtype: float64",0,"Ticker
USVM   -0.66
dtype: float64"
2025-06-20 15:34:31,ACDC,"Ticker
ACDC    9.47
Name: 2025-06-20 15:33:00+00:00, dtype: float64",0,"Ticker
ACDC   -2.37
dtype: float64"
2025-06-20 15:34:31,RXRX,"Ticker
RXRX    5.09
Name: 2025-06-20 15:34:00+00:00, dtype: float64",0,"Ticker
RXRX   -2.68
dtype: float64"
2025-06-20 15:34:31,SLNO,"Ticker
SLNO    79.15
Name: 2025-06-20 15:34:00+00:00, dtype: float64",0,"Ticker
SLNO   -0.74
dtype: float64"
2025-06-20 15:34:31,SNTI,"Ticker
SNTI    2.22
Name: 2025-06-20 15:18:00+00:00, dtype: float64",0,"Ticker
SNTI    0.91
dtype: float64"
2025-06-20 15:34:31,META,"Ticker
META    686.34
Name: 2025-06-20 15:34:00+00:00, dtype: float64",0,"Ticker
META   -2.06
dtype: float64"
2025-06-20 15:34:31,BABA,"Ticker
BABA    113.22
Name: 2025-06-20 15:34:00+00:00, dtype: float64",0,"Ticker
BABA   -0.98
dtype: float64"
2025-06-20 15:34:31,PLTR,"Ticker
PLTR    139.34
Name: 2025-06-20 15:34:00+00:00, dtype: float64",0,"Ticker
PLTR   -0.97
dtype: float64"
2025-06-20 15:34:31,AMD,"Ticker
AMD    129.0
Name: 2025-06-20 15:34:00+00:00, dtype: float64",0,"Ticker
AMD    0.05
dtype: float64"
2025-06-20 15:34:31,GOOG,"Ticker
GOOG    170.01
Name: 2025-06-20 15:34:00+00:00, dtype: float64",0,"Ticker
GOOG   -2.72
dtype: float64"
2025-06-20 15:34:31,COIN,"Ticker
COIN    305.5
Name: 2025-06-20 15:34:00+00:00, dtype: float64",0,"Ticker
COIN    0.7
dtype: float64"
